"Submission ID","Last updated","Submission started","Status","Current step","State","What is your gender?"," Have you previously attended NatCon?","Party","How much did your party's platform influence your decision to register in that party?","Have you decided on a presidential ticket?","What is the primary reason you are currently undecided?","Vote","Which of the following reasons would be most likely to change your decisions?","How likely are you to vote for a candidate with a large/active campaign GroupMe?","Rank the following campaign elements from most to least influential in your decision to vote for a candidate.","Which of the following candidate names do you recognize?","Errors","Url","Network ID"
"dd80b0f0-d80f-4acd-bfc7-9c40ec0b8582","Wed May 14 2025 01:54:00 GMT-0400 (Eastern Daylight Time)","Wed May 14 2025 01:50:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Florida","Male","Yes","Perseverance","None","No","I have a personal relationship with multiple presidential tickets","Evan Duncan/Joy Southerland ","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Message/Vision for TeenPact,Social Media/Branding,GroupMe Presence,Campaign Team Involvement","Abby Hall,Abigail Hendricks,Aiden White,Anna Reynolds,AnnaCatherine Hammett,Audrey McCormick,Avery Lafferty,Brenna McCarthy,Brody Morgan,Caleb Griffin,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,Coen Hefley,Cooper Holt,Davi Oliveira,David Moore,David Otero,David Treder,Dane Williams,Elsie Bomer,Enrique Rodriguez,Evan Duncan,Faith Franklin,Garrett Sawyer,Gideon Halterman,Grace Franklin,Grace Muller,Greyson Davis,Griffin Witt,Henry Vaughan,Isaac Powers,Isaac Stevens,Jack Holt,Jacob Enright,Jacob Redd,Jessica Veth,Jed Sicilia,Joseph Jackson,Joseph Robar,Joy Southerland,Kaydence Thibault,Kolton Olson,Levi Allen,Macy McMillian,Madden Hoffman,Marie Timmons,Mary Shirk,Mason Studer,Max Sheppard,Micah Carr,Nate Verboncoeur,Peter Channell,Porter Greenblatt,Reagan McCollum,Rebecca Graham,Samara Brown,Samuel Van Cleave,Samantha Ehrenberg,Simeon Paolicelli,Sofia Rybkin,Susie Erickson,Tayva Upgren,Tripp Wilkins,Tyler Henderson,Valerie Yoder,Will Miller,Will Sox,Wyatt Marx,Zechariah Zalak,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=dd80b0f0-d80f-4acd-bfc7-9c40ec0b8582","f25a939bcd5b223ecc63a2990b20a45a"
"02ad0091-8782-4c05-906b-fbf17c9aedab","Wed May 14 2025 01:43:00 GMT-0400 (Eastern Daylight Time)","Wed May 14 2025 01:40:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","New Mexico","Male","Yes","N/A (Absentee Votes)","N/A","No","I have a personal relationship with multiple presidential tickets","Brody Morgan/Zeke Harper","Another candidate impressed me more with their public speaking/debate performance","I am more likely to vote for a candidate with a large/active GroupMe","Performance in Debates/Open Forums,Message/Vision for TeenPact,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Audrey McCormick,Avery Lafferty,Brenna McCarthy,Brody Morgan,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,Eli Liebbe,Evan Duncan,Faith Franklin,Grace Franklin,Henry Vaughan,Isaac Powers,Isaac Stevens,Jacob Enright,Jacob Redd,Jed Sicilia,Joseph Jackson,Joy Southerland,Jonas Ascol,Levi Allen,Mary Shirk,Micah Carr,Samara Brown,Will Miller,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=02ad0091-8782-4c05-906b-fbf17c9aedab","6d44aefcd50cf43aa3f043781da1f27e"
"0ad14262-479d-426e-a445-7ca5461932eb","Wed May 14 2025 01:21:00 GMT-0400 (Eastern Daylight Time)","Wed May 14 2025 01:18:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Virginia","Female ","Yes","Independent (NatCon Parents, Event Staff)","None","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Clark Bigler/Grace Franklin","Another candidate convinced me of their vision for TeenPact through their message","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Campaign Team Involvement,Performance in Debates/Open Forums,Social Media/Branding,GroupMe Presence","Abigail Esch,Clark Bigler,Grace Franklin,Isaac Stevens,Jared Werner,Joseph Jackson,Levi Allen,Logan Sonnenfeld,Madden Hoffman,Mary Shirk,Reagan McCollum,Selah Strassheim,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=0ad14262-479d-426e-a445-7ca5461932eb","50ec66e8a06954b7655cb88d2c3b806b"
"428b3348-a3cd-44ad-9666-a6bf79c289ff","Wed May 14 2025 00:28:00 GMT-0400 (Eastern Daylight Time)","Wed May 14 2025 00:26:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Arizona","Female ","No","N/A (Absentee Votes)","A little bit","Yes","","Evan Duncan/Joy Southerland ","Another candidate impressed me more with their public speaking/debate performance","I am more likely to vote for a candidate with a large/active GroupMe","Performance in Debates/Open Forums,GroupMe Presence,Campaign Team Involvement,Message/Vision for TeenPact,Social Media/Branding","AnnaCatherine Hammett,Brenna McCarthy,Caleb Kamuiru,Chesed Vess,Clark Bigler,David Treder,Evan Duncan,Jacob Enright,Jessica Veth,Jed Sicilia,Joseph Jackson,Joy Southerland,Levi Allen,Macy McMillian,Marie Timmons,Mary Shirk,Nate Verboncoeur,Susie Erickson","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=428b3348-a3cd-44ad-9666-a6bf79c289ff","9a6fb5e332d84b514782e618c41c3513"
"60b29e61-44bf-4dc1-964f-f607c5c2d34b","Wed May 14 2025 00:17:00 GMT-0400 (Eastern Daylight Time)","Wed May 14 2025 00:11:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","New York","Male","Yes","Vision","A little bit","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Evan Duncan/Joy Southerland ","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Abby Hall,Abigail Esch,Abigail Hendricks,Aiden White,Anabelle Harris,Anna Reynolds,AnnaCatherine Hammett,Audrey McCormick,Avery Lafferty,Bella Roose,Brenna McCarthy,Brody Morgan,Caleb Derber,Caleb Griffin,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,Davi Oliveira,David Moore,David Otero,David Treder,Dane Williams,Eli Liebbe,Enrique Rodriguez,Esther Jett,Evan Duncan,Faith Franklin,Garrett Sawyer,Gideon Halterman,Grace Franklin,Grace Muller,Greyson Davis,Griffin Witt,Henry Vaughan,Isaac Powers,Isaac Stevens,Jack Holt,Jacob Enright,Jacob Redd,Jared Werner,Jessica Veth,Jed Sicilia,Johnathan Matlack,Joseph Jackson,Joseph Robar,Joy Southerland,Kaydence Thibault,Levi Allen,Levi Gray,Marie Timmons,Mary Shirk,Max Sheppard,Micah Adams,Micah Carr,Nate Verboncoeur,Quinn Anderson,Reagan McCollum,Rebecca Graham,Samara Brown,Samuel Brezina,Samuel Van Cleave,Samantha Ehrenberg,Sean McCarthy,Selah Strassheim,Susie Erickson,Valerie Yoder,Will Miller,Wyatt Marx,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=60b29e61-44bf-4dc1-964f-f607c5c2d34b","8771b6db51d12bd6cd530dae717ee765"
"06b0f13e-e692-444f-8250-92dd54e43bb2","Wed May 14 2025 00:15:00 GMT-0400 (Eastern Daylight Time)","Wed May 14 2025 00:12:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Oregon","Female ","Yes","N/A (Absentee Votes)","N/A","Yes","","Jed Sicilia/Marie Timmons","Another candidate convinced me of their vision for TeenPact through their message","A candidate's GroupMe does not affect my vote","Social Media/Branding,Performance in Debates/Open Forums,Campaign Team Involvement,Message/Vision for TeenPact,GroupMe Presence","Abby Hall,Isaac Powers,Joseph Jackson,Levi Gray,Marie Timmons","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=06b0f13e-e692-444f-8250-92dd54e43bb2","9e21d34e85e53cb7e0f76d2e0cfb8ab8"
"c1c25ef9-99e9-43fd-9183-e0614a3a3941","Wed May 14 2025 00:07:00 GMT-0400 (Eastern Daylight Time)","Wed May 14 2025 00:04:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Idaho","Female ","No","N/A (Absentee Votes)","N/A","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Clark Bigler/Grace Franklin","Another candidate convinced me of their vision for TeenPact through their message","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Clark Bigler,Enrique Rodriguez,Evan Duncan,Faith Franklin,Geb McKee,Grace Franklin,Isaac Powers,Jed Sicilia,Joseph Jackson,Joy Southerland,Levi Allen,Marie Timmons,Mary Shirk,Nate Verboncoeur,Valerie Yoder,Will Miller","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=c1c25ef9-99e9-43fd-9183-e0614a3a3941","6a1e533edee7019500ab4f887cfeebed"
"a320b666-4632-47b4-9716-599d4ff1f525","Tue May 13 2025 23:57:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:50:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Georgia","Female ","No","Perseverance","N/A","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Jacob Redd/Caleb Sartor","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Campaign Team Involvement,Social Media/Branding,Message/Vision for TeenPact,GroupMe Presence","Abigail Hendricks,Anna Reynolds,AnnaCatherine Hammett,Avery Lafferty,Brenna McCarthy,Caleb Kamuiru,Caleb Sartor,Camp Fisher,David Treder,Evan Duncan,Faith Franklin,Grace Franklin,Grace Muller,Greyson Davis,Ian Kotronis,Isaac Powers,Isaac Stevens,Jacob Enright,Jacob Redd,Joseph Jackson,Joy Southerland,Levi Allen,Mary Shirk,Reagan McCollum,Rebecca Graham,Samara Brown,Samuel Brezina,Samantha Ehrenberg,Selah Strassheim,Susie Erickson,Valerie Yoder,Will Miller,Will Sox,Wyatt Marx,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=a320b666-4632-47b4-9716-599d4ff1f525","76f48354de8c598306ef06050156da6a"
"62486178-dbde-4c70-9b63-2ee4a979c71b","Tue May 13 2025 23:55:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:48:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Florida","Female ","Yes","Vision","None","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Evan Duncan/Joy Southerland ","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Abby Hall,Abigail Esch,Abigail Hendricks,Aiden White,Anna Reynolds,AnnaCatherine Hammett,Audrey McCormick,Avery Lafferty,Bennett Olson,Brenna McCarthy,Brody Aulds,Brody Morgan,Caleb Derber,Caleb Griffin,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,David Otero,David Treder,Enrique Rodriguez,Esther Jett,Evan Duncan,Faith Franklin,Garrett Sawyer,Geb McKee,Gideon Halterman,Grace Franklin,Grace Muller,Greyson Davis,Griffin Witt,Isaac Powers,Isaac Stevens,Jack Holt,Jacob Enright,Jacob Redd,Jared Werner,Jessica Veth,Jed Sicilia,Joseph Jackson,Joseph Robar,Joy Southerland,Judah Townsend,Kaydence Thibault,Kolton Olson,Levi Allen,Levi Gray,Logan Sonnenfeld,Madden Hoffman,Marie Timmons,Mary Shirk,Mason Studer,Max Sheppard,Micah Adams,Micah Carr,Nate Verboncoeur,Peter Channell,Porter Greenblatt,Quinn Anderson,Reagan McCollum,Rebecca Graham,Samara Brown,Samuel Brezina,Samuel Van Cleave,Samantha Ehrenberg,Sean McCarthy,Selah Strassheim,Seth Parkison,Simeon Paolicelli,Sofia Rybkin,Susie Erickson,Tripp Wilkins,Tyler Henderson,Valerie Yoder,Will Miller,Will Sox,Wyatt Marx,Zechariah Zalak,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=62486178-dbde-4c70-9b63-2ee4a979c71b","7772501ba34f8d7897f29594803defd6"
"9ac29c45-484a-4c52-81de-ce41d77368af","Tue May 13 2025 23:48:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:45:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Tennessee","Male","Yes","N/A (Absentee Votes)","N/A","Yes","","Clark Bigler/Grace Franklin","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Bella Roose,Clark Bigler,Faith Franklin,Grace Franklin,Grace Muller,Isaac Powers","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=9ac29c45-484a-4c52-81de-ce41d77368af","7dc66aace279adefaa25fe7ab634239b"
"cf74b29b-9a66-4b4a-acd0-e7ac6c62ef99","Tue May 13 2025 23:48:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:39:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Nebraska","Male","No","Perseverance","None","No","I don't know any candidates","I don't know any of the candidates
","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Message/Vision for TeenPact,Social Media/Branding,GroupMe Presence,Campaign Team Involvement","Abby Hall","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=cf74b29b-9a66-4b4a-acd0-e7ac6c62ef99","c2f8dfe89affa9a2be261414ab2b40a5"
"edbc0be5-2bc7-4c63-957e-ee7fb100ef3c","Tue May 13 2025 23:44:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:41:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Minnesota","Male","No","Compassion ","A little bit","Yes","","Clark Bigler/Grace Franklin","Another candidate impressed me more with their social media/online presence","I am less likely to vote for a candidate with a GroupMe","Performance in Debates/Open Forums,Social Media/Branding,Message/Vision for TeenPact,Campaign Team Involvement,GroupMe Presence","Abby Hall,Abigail Esch,Abigail Hendricks,Abigail Robertson,Anabelle Harris,Anna Reynolds,AnnaCatherine Hammett,Audrey McCormick,Dessiana Lannie,Ella Slye,Elsie Bomer,Esther Jett,Faith Franklin,Grace Franklin,Grace Muller,Jessica Veth,Joy Southerland,Kaydence Thibault,Marie Timmons,Mary Shirk,Reagan McCollum,Rebecca Graham,Samara Brown,Samantha Ehrenberg,Selah Strassheim,Sofia Rybkin,Susie Erickson,Tayva Upgren,Valerie Yoder,Victoria Chase Schifferle","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=edbc0be5-2bc7-4c63-957e-ee7fb100ef3c","0780a4450bae2282e9cf93291c688548"
"d09f4b85-a258-4767-94a8-845b558df5db","Tue May 13 2025 23:38:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:35:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Georgia","Female ","Yes","N/A (Absentee Votes)","N/A","No","I don't know any candidates","Isaac Powers/Enrique Rodriguez","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Message/Vision for TeenPact,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Abigail Esch,AnnaCatherine Hammett,Avery Lafferty,Caleb Kamuiru,Camp Fisher,Clark Bigler,Enrique Rodriguez,Grace Franklin,Isaac Powers,Jacob Enright,Jacob Redd,Joseph Jackson,Joy Southerland,Madden Hoffman,Marie Timmons,Samara Brown,Samuel Brezina,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=d09f4b85-a258-4767-94a8-845b558df5db","1764b47ca0157fdf88ab10f9068ad760"
"5e55e8f5-4c59-4b79-b945-3eb7d1a98bf6","Tue May 13 2025 23:37:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:31:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Missouri","Male","Yes","Compassion ","None","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Jed Sicilia/Marie Timmons","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Campaign Team Involvement,Performance in Debates/Open Forums,Social Media/Branding,GroupMe Presence","Anna Reynolds,Avery Lafferty,Brody Aulds,Brody Morgan,Caleb Griffin,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Clark Bigler,Cooper Holt,Davi Oliveira,Evan Duncan,Gideon Halterman,Grace Franklin,Greyson Davis,Griffin Witt,Isaac Powers,Isaac Stevens,Jack Holt,Jacob Enright,Jed Sicilia,Joseph Jackson,Joy Southerland,Marie Timmons,Mary Shirk,Samara Brown,Selah Strassheim,Susie Erickson,Wyatt Marx,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=5e55e8f5-4c59-4b79-b945-3eb7d1a98bf6","a3c8d2496aaaac75a433c25ae65a681a"
"04712bf1-bd45-4856-a957-49c7db093084","Tue May 13 2025 23:35:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:32:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Maryland","Female ","No","Compassion ","None","Yes","","Isaac Stevens/Chesed Vess","Another candidate convinced me of their vision for TeenPact through their message","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Abigail Esch,Chesed Vess,Clark Bigler,Evan Duncan,Isaac Stevens,Logan Sonnenfeld,Macy McMillian,Sofia Rybkin","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=04712bf1-bd45-4856-a957-49c7db093084","3025eaea4044e965fb0c57acc8c2724f"
"cf4ed22c-b191-4839-8510-e3889fd3b345","Tue May 13 2025 23:35:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:28:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Florida","Male","Yes","Independent (NatCon Parents, Event Staff)","A little bit","No","I have a personal relationship with multiple presidential tickets","Evan Duncan/Joy Southerland ","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Abigail Hendricks,Avery Lafferty,Brenna McCarthy,Brody Morgan,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,David Moore,David Otero,David Treder,Enrique Rodriguez,Evan Duncan,Faith Franklin,Grace Franklin,Grace Muller,Griffin Witt,Isaac Powers,Joseph Jackson,Joy Southerland,Macy McMillian,Marie Timmons,Mary Shirk,Micah Carr,Nate Verboncoeur,Peter Channell,Reagan McCollum,Samara Brown,Sofia Rybkin,Susie Erickson,Tayva Upgren,Valerie Yoder,Will Miller,Will Sox,Wyatt Marx,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=cf4ed22c-b191-4839-8510-e3889fd3b345","704fb910c97f8a5e945f69844d05561b"
"6a1f331e-3046-46ab-8d92-a1e2571952e6","Tue May 13 2025 23:34:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:28:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Georgia","Female ","Yes","Independent (NatCon Parents, Event Staff)","N/A","No","I have a personal relationship with multiple presidential tickets","Evan Duncan/Joy Southerland ","Another candidate convinced me of their vision for TeenPact through their message","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,Social Media/Branding,Campaign Team Involvement,GroupMe Presence","Abigail Esch,Anna Reynolds,AnnaCatherine Hammett,Audrey McCormick,Avery Lafferty,Brenna McCarthy,Brody Morgan,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,Coen Hefley,David Moore,David Treder,Enrique Rodriguez,Evan Duncan,Faith Franklin,Garrett Sawyer,Geb McKee,Gideon Halterman,Grace Franklin,Grace Muller,Greyson Davis,Ian Kotronis,Isaac Powers,Isaac Stevens,Jacob Enright,Jacob Redd,Jessica Veth,Jed Sicilia,Joseph Jackson,Joy Southerland,Levi Allen,Macy McMillian,Madden Hoffman,Marie Timmons,Mary Shirk,Micah Carr,Nate Verboncoeur,Peter Channell,Samara Brown,Samuel Brezina,Samuel Van Cleave,Samantha Ehrenberg,Selah Strassheim,Susie Erickson,Tayva Upgren,Valerie Yoder,Will Miller,Will Sox,Wyatt Marx,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=6a1f331e-3046-46ab-8d92-a1e2571952e6","704fb910c97f8a5e945f69844d05561b"
"b7a5a31b-b08c-4cc1-afdf-6d0b411a91f8","Tue May 13 2025 23:31:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:27:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Nebraska","Male","Yes","Perseverance","None","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Joseph Jackson/Nate Verboncoeur","Another candidate convinced me of their vision for TeenPact through their message","I am less likely to vote for a candidate with a GroupMe","Performance in Debates/Open Forums,Social Media/Branding,Message/Vision for TeenPact,Campaign Team Involvement,GroupMe Presence","AnnaCatherine Hammett,Avery Lafferty,Brenna McCarthy,Caleb Griffin,Caleb Kamuiru,Clark Bigler,Dane Williams,Evan Duncan,Faith Franklin,Garrett Sawyer,Geb McKee,Isaac Powers,Joseph Jackson,Joy Southerland,Levi Allen,Mary Shirk,Micah Carr,Nate Verboncoeur,Peter Channell,Samara Brown,Samuel Brezina,Wyatt Marx","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=b7a5a31b-b08c-4cc1-afdf-6d0b411a91f8","a7b9dddbd1c53dcb9e71f6d4a0c9cd4d"
"5127748c-3a57-4767-9fdb-d50312e87d2a","Tue May 13 2025 23:20:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:17:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Georgia","Male","Yes","Independent (NatCon Parents, Event Staff)","N/A","No","I have a personal relationship with multiple presidential tickets","Joseph Jackson/Nate Verboncoeur","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Message/Vision for TeenPact,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Abby Hall,Abigail Hendricks,AnnaCatherine Hammett,Avery Lafferty,Brody Aulds,Brody Morgan,Caleb Griffin,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,Coen Hefley,David Treder,Enrique Rodriguez,Evan Duncan,Faith Franklin,Garrett Sawyer,Geb McKee,Grace Franklin,Greyson Davis,Ian Kotronis,Isaac Powers,Isaac Stevens,Jacob Enright,Jacob Redd,Jared Werner,Jessica Veth,Jed Sicilia,Joseph Jackson,Joy Southerland,Levi Allen,Macy McMillian,Madden Hoffman,Marie Timmons,Mary Shirk,Micah Carr,Nate Verboncoeur,Peter Channell,Reagan McCollum,Samara Brown,Samuel Brezina,Samantha Ehrenberg,Sofia Rybkin,Susie Erickson,Tayva Upgren,Valerie Yoder,Will Miller,Will Sox,Wyatt Marx,Zechariah Zalak,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=5127748c-3a57-4767-9fdb-d50312e87d2a","623358c5717033355ac4b37e99e66479"
"a920c1bb-c02e-497e-869f-27a1b890280e","Tue May 13 2025 23:12:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 23:07:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Alaska","Male","Yes","Independent (NatCon Parents, Event Staff)","N/A","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Micah Carr/AnnaCatherine Hammett","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Message/Vision for TeenPact,Social Media/Branding,Campaign Team Involvement,GroupMe Presence","Audrey McCormick,Brody Morgan,Caleb Kamuiru,Caleb Sartor,Clark Bigler,David Treder,Dane Williams,Evan Duncan,Geb McKee,Grace Franklin,Isaac Powers,Joseph Jackson,Joy Southerland,Levi Allen,Marie Timmons,Mary Shirk,Micah Carr,Nate Verboncoeur,Peter Channell,Samara Brown,Samuel Brezina,Selah Strassheim,Susie Erickson,Valerie Yoder,Will Miller,Will Sox","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=a920c1bb-c02e-497e-869f-27a1b890280e","fa32ae78f0a8b03d833c08383c8da866"
"6c78e7f7-c604-4290-80e6-c39ad8dedede","Tue May 13 2025 23:00:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 22:56:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Michigan","Male","Yes","Perseverance","None","Yes","","Jacob Redd/Caleb Sartor","I had a meaningful personal interaction with another candidate","I am more likely to vote for a candidate with a large/active GroupMe","Performance in Debates/Open Forums,Campaign Team Involvement,Message/Vision for TeenPact,Social Media/Branding,GroupMe Presence","Abby Hall,Anna Reynolds,AnnaCatherine Hammett,Audrey McCormick,Avery Lafferty,Bella Roose,Brody Morgan,Caleb Griffin,Caleb Kamuiru,Caleb Sartor,Chesed Vess,Clark Bigler,Coen Hefley,Cooper Holt,Davi Oliveira,David Treder,Dane Williams,Enrique Rodriguez,Evan Duncan,Faith Franklin,Geb McKee,Gideon Halterman,Grace Franklin,Grace Muller,Greyson Davis,Griffin Witt,Henry Vaughan,Ian Kotronis,Isaac Powers,Isaac Stevens,Jack Holt,Jacob Enright,Jacob Redd,Jared Werner,Jed Sicilia,Joseph Jackson,Joy Southerland,Kolton Olson,Levi Allen,Marie Timmons,Matthew Costello,Max Sheppard,Micah Carr,Nate Verboncoeur,Porter Greenblatt,Rebecca Graham,Samara Brown,Samantha Ehrenberg,Selah Strassheim,Tayva Upgren,Tenley Ress,Wyatt Marx,Zechariah Zalak,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=6c78e7f7-c604-4290-80e6-c39ad8dedede","0524a62822c1076b5d6361a19a9f971b"
"a537c711-5608-4e34-bec8-33fac7507831","Tue May 13 2025 22:59:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 22:55:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Missouri","Male","Yes","Perseverance","A little bit","Yes","","Jed Sicilia/Marie Timmons","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Message/Vision for TeenPact,Social Media/Branding,Campaign Team Involvement,GroupMe Presence","Abigail Hendricks,Avery Lafferty,Bennett Olson,Brenna McCarthy,Brody Morgan,Caleb Griffin,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Clark Bigler,David Otero,Enrique Rodriguez,Evan Duncan,Faith Franklin,Grace Franklin,Greyson Davis,Griffin Witt,Henry Vaughan,Isaac Powers,Jacob Enright,Jacob Redd,Jed Sicilia,Joseph Jackson,Joy Southerland,Kolton Olson,Marie Timmons,Max Sheppard,Micah Carr,Nate Verboncoeur,Peter Channell,Quinn Anderson,Reagan McCollum,Samara Brown,Samuel Brezina,Sean McCarthy,Will Miller,Will Sox,Wyatt Marx,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=a537c711-5608-4e34-bec8-33fac7507831","cccdcb4cdfbed551765f85e5153f4ab0"
