Submission ID,Last updated,Submission started,Status,Current step,Gender,State,Party,Have you decided on a presidential ticket?,Vote,"If you voted today, which ticket would you choose?",Errors,Url,Network ID
b2dc2b6e-424b-4817-a6af-42bc5558329b,Mon May 19 2025 14:09:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:09:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Missouri,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=b2dc2b6e-424b-4817-a6af-42bc5558329b,7f5cb34d53e9c2c23939419c94b68ee9
9de782f0-f0c8-4aef-af04-d82ce6678e19,Mon May 19 2025 14:08:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:08:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Georgia,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=9de782f0-f0c8-4aef-af04-d82ce6678e19,7f5cb34d53e9c2c23939419c94b68ee9
b2eebdae-2d66-4fad-8558-53e183dabe4b,Mon May 19 2025 14:08:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:08:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Georgia,Perseverance,Yes,Jacob Redd/Caleb Sartor,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=b2eebdae-2d66-4fad-8558-53e183dabe4b,7f5cb34d53e9c2c23939419c94b68ee9
f7542cd0-e336-4b77-8a5c-12053e4bb744,Mon May 19 2025 14:07:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:07:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Alabama,Compassion,No,,Evan Duncan/Joy Southerland,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=f7542cd0-e336-4b77-8a5c-12053e4bb744,6b9a1e5acfb0c7a6be4b1645ed571682
2150b484-b58a-4b1d-820b-19c754c11e34,Mon May 19 2025 14:07:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:07:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Georgia,Perseverance,No,,Jacob Redd/Caleb Sartor,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=2150b484-b58a-4b1d-820b-19c754c11e34,7f5cb34d53e9c2c23939419c94b68ee9
116f4891-2dba-4962-ba27-dd23cb4d0bc6,Mon May 19 2025 14:07:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:07:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Tennessee,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=116f4891-2dba-4962-ba27-dd23cb4d0bc6,880f5728b9e06066e47cb3717c80ea20
a7c3e3b9-346b-4966-8083-50e58d8a386d,Mon May 19 2025 14:06:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:06:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Florida,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=a7c3e3b9-346b-4966-8083-50e58d8a386d,7f5cb34d53e9c2c23939419c94b68ee9
ec747079-1d9f-4601-95cb-f99141a3be7f,Mon May 19 2025 14:06:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:06:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Texas,Vision,No,,Micah Carr/AnnaCatherine Hammett,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=ec747079-1d9f-4601-95cb-f99141a3be7f,880f5728b9e06066e47cb3717c80ea20
fdc52db3-625f-4b62-94d4-5d4184efd382,Mon May 19 2025 14:06:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:06:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Florida,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=fdc52db3-625f-4b62-94d4-5d4184efd382,f2a7190a99ccbed32fd2f2e1bf7187bd
dae080ea-1cd1-45fd-91b0-ebaf3eabc680,Mon May 19 2025 14:06:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:06:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Tennessee,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=dae080ea-1cd1-45fd-91b0-ebaf3eabc680,880f5728b9e06066e47cb3717c80ea20
a7b72c50-9221-4521-94cf-48cae8321701,Mon May 19 2025 14:05:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:05:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Tennessee,Compassion,Yes,Brody Morgan/Zeke Harper,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=a7b72c50-9221-4521-94cf-48cae8321701,7f5cb34d53e9c2c23939419c94b68ee9
fd76dea9-7c89-4b90-b90b-839806575a3c,Mon May 19 2025 14:05:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:05:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Missouri,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=fd76dea9-7c89-4b90-b90b-839806575a3c,880f5728b9e06066e47cb3717c80ea20
990c8588-fbeb-4a34-a495-18182e717632,Mon May 19 2025 14:05:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:05:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,South Dakota,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=990c8588-fbeb-4a34-a495-18182e717632,f2a7190a99ccbed32fd2f2e1bf7187bd
b72ab9ab-d2a2-4935-bcdf-ecd95a94f993,Mon May 19 2025 14:04:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:04:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,South Dakota,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=b72ab9ab-d2a2-4935-bcdf-ecd95a94f993,7f5cb34d53e9c2c23939419c94b68ee9
5fa286f6-254b-466c-b447-7751a3010b3f,Mon May 19 2025 14:04:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:04:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,South Dakota,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=5fa286f6-254b-466c-b447-7751a3010b3f,6b9a1e5acfb0c7a6be4b1645ed571682
8de7ced2-8dff-4886-a70b-6bb493199dec,Mon May 19 2025 14:04:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:04:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,South Dakota,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=8de7ced2-8dff-4886-a70b-6bb493199dec,f2a7190a99ccbed32fd2f2e1bf7187bd
81cb4d37-c8f9-4196-ae5d-13e74462fe84,Mon May 19 2025 14:04:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:04:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Missouri,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=81cb4d37-c8f9-4196-ae5d-13e74462fe84,7f5cb34d53e9c2c23939419c94b68ee9
f35469d0-a3d1-495d-a624-2cbafd9ebf40,Mon May 19 2025 14:03:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:03:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Tennessee,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=f35469d0-a3d1-495d-a624-2cbafd9ebf40,f2a7190a99ccbed32fd2f2e1bf7187bd
4f33e93c-78ce-46d5-963e-bd38874bd74c,Mon May 19 2025 14:03:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:03:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Tennessee,Vision,No,,Clark Bigler/Grace Franklin,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=4f33e93c-78ce-46d5-963e-bd38874bd74c,880f5728b9e06066e47cb3717c80ea20
2179a9e2-60ab-4c5e-af77-55f344b1610d,Mon May 19 2025 14:03:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:03:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Connecticut,Perseverance,No,,Isaac Powers/Enrique Rodriguez,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=2179a9e2-60ab-4c5e-af77-55f344b1610d,6b9a1e5acfb0c7a6be4b1645ed571682
16954f24-ad32-499d-93ce-bf91fbe2c8ae,Mon May 19 2025 14:02:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:02:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Tennessee,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=16954f24-ad32-499d-93ce-bf91fbe2c8ae,f2a7190a99ccbed32fd2f2e1bf7187bd
9a9fb0f6-b9a4-432e-aec9-f3904121205f,Mon May 19 2025 14:02:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:02:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Georgia,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=9a9fb0f6-b9a4-432e-aec9-f3904121205f,7f5cb34d53e9c2c23939419c94b68ee9
694868e0-c3a0-47fe-b2d3-59851bb5af26,Mon May 19 2025 14:02:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:02:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Georgia,Compassion,No,,Joseph Jackson/Gianna Willson,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=694868e0-c3a0-47fe-b2d3-59851bb5af26,880f5728b9e06066e47cb3717c80ea20
7621ab7f-7848-4769-a504-b84203dd89d4,Mon May 19 2025 14:01:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:01:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Texas,Vision,No,,Evan Duncan/Joy Southerland,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=7621ab7f-7848-4769-a504-b84203dd89d4,7f5cb34d53e9c2c23939419c94b68ee9
9381267e-c45b-44de-ae32-c59291dd7cdd,Mon May 19 2025 14:00:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:00:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Missouri,Vision,No,,Jacob Redd/Caleb Sartor,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=9381267e-c45b-44de-ae32-c59291dd7cdd,f2a7190a99ccbed32fd2f2e1bf7187bd
68adfb34-1547-47dc-be64-6c9347299aae,Mon May 19 2025 14:00:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:00:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Illinois,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=68adfb34-1547-47dc-be64-6c9347299aae,7f5cb34d53e9c2c23939419c94b68ee9
d33f1088-e29b-46db-bbf3-2c1b863399a8,Mon May 19 2025 14:00:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 14:00:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Missouri,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=d33f1088-e29b-46db-bbf3-2c1b863399a8,880f5728b9e06066e47cb3717c80ea20
34b0a9ae-1099-43a9-82d5-b509ff2c40e8,Mon May 19 2025 13:59:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:59:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Georgia,Vision,Yes,Brody Morgan/Zeke Harper,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=34b0a9ae-1099-43a9-82d5-b509ff2c40e8,6b9a1e5acfb0c7a6be4b1645ed571682
adfab8f1-1daa-475b-b8ca-55222f45b711,Mon May 19 2025 13:59:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:59:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Texas,Compassion,No,,Isaac Stevens/Chesed Vess,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=adfab8f1-1daa-475b-b8ca-55222f45b711,7f5cb34d53e9c2c23939419c94b68ee9
6a91ce21-9a5b-4dd1-bdab-cd8fc04f1821,Mon May 19 2025 13:58:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:58:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Georgia,Perseverance,No,,Jacob Redd/Caleb Sartor,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=6a91ce21-9a5b-4dd1-bdab-cd8fc04f1821,f2a7190a99ccbed32fd2f2e1bf7187bd
358bb79e-3c9e-4139-a67e-9cc1eeb60174,Mon May 19 2025 13:58:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:58:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Georgia,Perseverance,Yes,Jacob Redd/Caleb Sartor,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=358bb79e-3c9e-4139-a67e-9cc1eeb60174,880f5728b9e06066e47cb3717c80ea20
7eaa12f3-bc45-4fe8-b63f-601f69b3170b,Mon May 19 2025 13:58:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:58:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Georgia,Vision,Yes,Jacob Redd/Caleb Sartor,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=7eaa12f3-bc45-4fe8-b63f-601f69b3170b,7f5cb34d53e9c2c23939419c94b68ee9
3cb6d37b-1131-46d9-b1fb-abcb480675da,Mon May 19 2025 13:57:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:57:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Illinois,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=3cb6d37b-1131-46d9-b1fb-abcb480675da,f2a7190a99ccbed32fd2f2e1bf7187bd
acf27205-eed3-429e-b6d4-9d3432604bd1,Mon May 19 2025 13:57:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:57:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Illinois,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=acf27205-eed3-429e-b6d4-9d3432604bd1,f2a7190a99ccbed32fd2f2e1bf7187bd
41f17118-31a9-4e41-8cb5-f6c40f8a075e,Mon May 19 2025 13:56:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:56:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Illinois,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=41f17118-31a9-4e41-8cb5-f6c40f8a075e,7f5cb34d53e9c2c23939419c94b68ee9
d3bff31f-ff94-4fa5-8bf6-4c421879ada1,Mon May 19 2025 13:56:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:56:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Tennessee,Perseverance,Yes,Isaac Stevens/Chesed Vess,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=d3bff31f-ff94-4fa5-8bf6-4c421879ada1,6b9a1e5acfb0c7a6be4b1645ed571682
62225e34-4745-4db1-8427-e2a547fbba18,Mon May 19 2025 13:56:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:56:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Illinois,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=62225e34-4745-4db1-8427-e2a547fbba18,7f5cb34d53e9c2c23939419c94b68ee9
733ba9d7-d47b-4ef7-8455-fdc659da9d0b,Mon May 19 2025 13:55:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:55:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Alabama,Perseverance,Yes,Jacob Redd/Caleb Sartor,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=733ba9d7-d47b-4ef7-8455-fdc659da9d0b,f2a7190a99ccbed32fd2f2e1bf7187bd
bac2f368-929a-4c12-977c-4058b708d8bd,Mon May 19 2025 13:55:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:55:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Illinois,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=bac2f368-929a-4c12-977c-4058b708d8bd,7f5cb34d53e9c2c23939419c94b68ee9
741a2eb0-cb5d-4a51-b3b2-bca906a64a0a,Mon May 19 2025 13:55:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:55:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Illinois,Vision,Yes,Isaac Stevens/Chesed Vess,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=741a2eb0-cb5d-4a51-b3b2-bca906a64a0a,7f5cb34d53e9c2c23939419c94b68ee9
160c8697-519a-4d9a-a167-8dff2eb6e0e4,Mon May 19 2025 13:55:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:55:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Illinois,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=160c8697-519a-4d9a-a167-8dff2eb6e0e4,f2a7190a99ccbed32fd2f2e1bf7187bd
fb2b08ea-d34d-4a6f-9bd8-867c028c255b,Mon May 19 2025 13:54:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:54:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Georgia,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=fb2b08ea-d34d-4a6f-9bd8-867c028c255b,7f5cb34d53e9c2c23939419c94b68ee9
90688838-3f2f-4b9f-bed4-165f64be2aa5,Mon May 19 2025 13:53:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:53:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Alabama,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=90688838-3f2f-4b9f-bed4-165f64be2aa5,f2a7190a99ccbed32fd2f2e1bf7187bd
1776bdb5-e5df-496e-94c6-ea4d84f6e0ad,Mon May 19 2025 13:53:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:53:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Georgia,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=1776bdb5-e5df-496e-94c6-ea4d84f6e0ad,6b9a1e5acfb0c7a6be4b1645ed571682
c90e99d0-6614-4506-bad0-4286635d0858,Mon May 19 2025 13:53:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:53:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Illinois,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=c90e99d0-6614-4506-bad0-4286635d0858,7f5cb34d53e9c2c23939419c94b68ee9
b3ad15e8-5689-44e3-8232-9cfffa44fbad,Mon May 19 2025 13:53:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:53:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Georgia,Perseverance,No,,Jacob Redd/Caleb Sartor,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=b3ad15e8-5689-44e3-8232-9cfffa44fbad,f2a7190a99ccbed32fd2f2e1bf7187bd
27d6d96a-6162-486e-8096-86d2b6839f9d,Mon May 19 2025 13:53:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:53:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Idaho,Perseverance,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=27d6d96a-6162-486e-8096-86d2b6839f9d,7f5cb34d53e9c2c23939419c94b68ee9
e8527e39-b5ba-43f4-a766-fe197493bd9d,Mon May 19 2025 13:53:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:53:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Idaho,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=e8527e39-b5ba-43f4-a766-fe197493bd9d,f2a7190a99ccbed32fd2f2e1bf7187bd
01c11966-5dd1-4bf6-9fcf-7f8db96cbb45,Mon May 19 2025 13:52:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:52:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,North Dakota,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=01c11966-5dd1-4bf6-9fcf-7f8db96cbb45,7f5cb34d53e9c2c23939419c94b68ee9
c77943f4-6d10-4ff2-a3cf-6c31329bb722,Mon May 19 2025 13:52:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:52:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Iowa,Compassion,Yes,Clark Bigler/Grace Franklin,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=c77943f4-6d10-4ff2-a3cf-6c31329bb722,f2a7190a99ccbed32fd2f2e1bf7187bd
b28348c6-4023-45a6-a5aa-90d7575a2b10,Mon May 19 2025 13:52:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:52:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Iowa,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=b28348c6-4023-45a6-a5aa-90d7575a2b10,7f5cb34d53e9c2c23939419c94b68ee9
50672bd4-85f6-4a55-916b-04d0faf39ce4,Mon May 19 2025 13:52:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:52:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Iowa,Compassion,No,,Clark Bigler/Grace Franklin,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=50672bd4-85f6-4a55-916b-04d0faf39ce4,6b9a1e5acfb0c7a6be4b1645ed571682
f869292c-5cba-4b8b-ac62-1f25185c6ce6,Mon May 19 2025 13:50:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:50:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Michigan,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=f869292c-5cba-4b8b-ac62-1f25185c6ce6,7f5cb34d53e9c2c23939419c94b68ee9
a6f7fc8e-fe6d-489d-ad28-834c7d98aeea,Mon May 19 2025 13:50:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:50:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Louisiana,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=a6f7fc8e-fe6d-489d-ad28-834c7d98aeea,f2a7190a99ccbed32fd2f2e1bf7187bd
08f6595b-e6f4-443d-8af6-bb3268c6b4bf,Mon May 19 2025 13:49:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:49:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Louisiana,Compassion,No,,Micah Carr/AnnaCatherine Hammett,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=08f6595b-e6f4-443d-8af6-bb3268c6b4bf,7f5cb34d53e9c2c23939419c94b68ee9
a64c4f90-0d0e-4ea4-b3ed-b4a5aeec0b2a,Mon May 19 2025 13:49:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:49:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Florida,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=a64c4f90-0d0e-4ea4-b3ed-b4a5aeec0b2a,f2a7190a99ccbed32fd2f2e1bf7187bd
b126b728-4dcc-4555-8936-4c934eb4e853,Mon May 19 2025 13:49:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:49:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,Florida,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=b126b728-4dcc-4555-8936-4c934eb4e853,7f5cb34d53e9c2c23939419c94b68ee9
08a9bed8-0f43-436d-b267-8a88a4b7ba51,Mon May 19 2025 13:48:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:48:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,New York,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=08a9bed8-0f43-436d-b267-8a88a4b7ba51,f2a7190a99ccbed32fd2f2e1bf7187bd
7ae288a4-30fc-4c53-ba46-6578e2388db4,Mon May 19 2025 13:48:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:48:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Maine,Vision,No,,Will Sox/Simeon Paolicelli,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=7ae288a4-30fc-4c53-ba46-6578e2388db4,7f5cb34d53e9c2c23939419c94b68ee9
d239a7d4-234a-4d48-a942-0a977452b677,Mon May 19 2025 13:47:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:47:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Tennessee,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=d239a7d4-234a-4d48-a942-0a977452b677,7f5cb34d53e9c2c23939419c94b68ee9
87f64e91-7f06-4347-9a07-6d76e2b17010,Mon May 19 2025 13:47:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:47:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Female,New York,Compassion,Yes,Clark Bigler/Grace Franklin,,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=87f64e91-7f06-4347-9a07-6d76e2b17010,f2a7190a99ccbed32fd2f2e1bf7187bd
5de6ca96-a734-4c05-a4d5-1da36f5c2687,Mon May 19 2025 13:46:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:46:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,New York,Compassion,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=5de6ca96-a734-4c05-a4d5-1da36f5c2687,f2a7190a99ccbed32fd2f2e1bf7187bd
1e4b3c48-c0da-4ad3-8304-3e7234b1ec52,Mon May 19 2025 13:46:00 GMT-0400 (Eastern Daylight Time),Mon May 19 2025 13:46:00 GMT-0400 (Eastern Daylight Time),finished,Ending,Male,Florida,Vision,No,,I don't know any of the candidates,None,https://build.fillout.com/editor/rbjZvr1f9Pus/results?sessionId=1e4b3c48-c0da-4ad3-8304-3e7234b1ec52,7f5cb34d53e9c2c23939419c94b68ee9
